Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students,European Semester,Average Numeric Grade
2018,Spring,2018-sp,ECON,303,Inter Macroeconomic Theory,,0,8,2,6,4,5,1,3,0,1,0,0,1,0,"Laumer, Sebastian",31,SoSe,1.9580645161290324
2018,Spring,2018-sp,ECON,303,Inter Macroeconomic Theory,,0,7,5,7,3,3,2,1,1,0,0,0,0,0,"Laumer, Sebastian",29,SoSe,1.7241379310344824
2018,Spring,2018-sp,FIN,221,Corporate Finance,,2,18,1,2,7,2,2,1,1,0,0,0,0,0,"Sridhar, Shriyak",36,SoSe,1.5277777777777777
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,12,3,3,8,1,0,5,0,1,2,0,0,0,"Zi, Chao",36,SoSe,1.8611111111111112
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,13,4,1,9,0,0,2,1,0,1,0,1,0,"Lagaras, Spyridon",33,SoSe,1.7333333333333332
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,14,3,3,5,0,1,3,1,0,2,0,0,0,"Yu, Yingjie",33,SoSe,1.7272727272727273
2018,Spring,2018-sp,FIN,221,Corporate Finance,,2,12,2,3,8,0,0,6,1,0,1,0,1,0,"Yu, Yingjie",36,SoSe,1.8888888888888888
2018,Spring,2018-sp,FIN,221,Corporate Finance,,0,10,3,0,5,3,2,6,0,1,1,0,0,0,"Yu, Yingjie",31,SoSe,1.9967741935483871
2018,Spring,2018-sp,FIN,221,Corporate Finance,,0,13,4,1,5,4,0,5,1,1,0,0,2,0,"Zi, Chao",36,SoSe,1.9749999999999999
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,11,0,3,9,2,5,1,0,0,0,0,1,0,"Sridhar, Shriyak",33,SoSe,1.8545454545454547
2018,Spring,2018-sp,FIN,221,Corporate Finance,,2,6,4,1,11,2,0,5,1,0,0,0,3,0,"Zi, Chao",35,SoSe,2.137142857142857
2018,Spring,2018-sp,FIN,221,Corporate Finance,,0,12,3,2,3,2,3,4,0,0,2,0,1,1,"Yu, Yingjie",32,SoSe,1.96875
2018,Spring,2018-sp,FIN,221,Corporate Finance,,4,13,2,3,2,0,4,4,0,0,1,0,1,1,"Krishnaiah, Sreekanth",34,SoSe,1.7794117647058822
2018,Spring,2018-sp,FIN,221,Corporate Finance,,2,11,1,5,9,2,0,3,0,0,2,0,0,0,"Krishnaiah, Sreekanth",35,SoSe,1.782857142857143
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,12,4,3,8,3,1,3,0,1,0,0,1,0,"Lagaras, Spyridon",37,SoSe,1.7999999999999998
2018,Spring,2018-sp,FIN,221,Corporate Finance,,0,17,0,1,5,0,2,1,0,1,0,0,1,2,"Sridhar, Shriyak",28,SoSe,1.635714285714286
2018,Spring,2018-sp,FIN,221,Corporate Finance,,2,12,4,2,6,1,0,5,0,0,1,0,1,0,"Zi, Chao",34,SoSe,1.7911764705882351
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,11,5,1,5,2,2,2,3,0,2,0,0,0,"Sridhar, Shriyak",34,SoSe,1.8852941176470586
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,11,2,3,8,2,1,4,0,0,0,0,3,0,"Krishnaiah, Sreekanth",35,SoSe,2.0
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,5,3,2,7,1,2,4,1,1,2,0,1,1,"Krishnaiah, Sreekanth",30,SoSe,2.2333333333333334
2018,Spring,2018-sp,FIN,221,Corporate Finance,,1,32,12,14,29,10,7,7,2,1,3,0,1,0,"Dyer, Michael A",119,SoSe,1.8537815126050419
2018,Spring,2018-sp,GEOL,117,The Oceans,,0,9,5,8,7,9,1,3,8,2,4,4,1,0,"Stewart, Michael A",61,SoSe,2.418032786885246
2018,Spring,2018-sp,MACS,356,Sex & Gender in Popular Media,,1,42,8,2,10,1,0,3,0,0,1,0,0,1,"Ruehlicke, Andrea",68,SoSe,1.3544117647058822
2018,Spring,2018-sp,MUS,130,Introd to the Art of Music,,6,12,23,15,21,10,8,9,4,3,1,0,5,2,"Wilson, Steven A",117,SoSe,2.0538461538461537
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,0,5,7,6,1,1,0,0,1,0,0,0,0,0,"Meyer, Daniel W",21,SoSe,1.519047619047619
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,0,10,4,6,2,1,1,0,0,0,0,0,0,0,"Meyer, Daniel W",24,SoSe,1.4333333333333333
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,0,17,1,0,0,1,0,1,0,0,0,1,0,0,"Lee, Seungil",21,SoSe,1.3285714285714287
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,0,14,1,4,1,0,0,1,0,0,0,0,1,0,"Meyer, Daniel W",22,SoSe,1.4590909090909092
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,0,14,2,2,0,0,1,0,1,0,0,1,1,0,"Lee, Seungil",22,SoSe,1.6045454545454545
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,5,4,6,2,1,1,1,1,0,0,0,0,0,1,"Edwards, Adam D",21,SoSe,1.438095238095238
2018,Spring,2018-sp,PHIL,102,Logic and Reasoning,,9,22,20,9,12,4,4,9,3,2,1,1,4,1,"Gilbert, David R",100,SoSe,1.8890000000000002
2018,Spring,2018-sp,PSYC,100,Intro Psych,,3,7,7,6,13,0,2,3,1,0,1,0,2,0,"Travis, Lisa L",45,SoSe,1.9333333333333331
2018,Spring,2018-sp,PSYC,100,Intro Psych,,10,16,4,3,7,3,1,0,1,1,0,0,1,0,"Travis, Lisa L",47,SoSe,1.529787234042553
2018,Spring,2018-sp,PSYC,100,Intro Psych,,8,18,4,5,7,0,1,0,0,0,1,0,0,0,"Travis, Lisa L",44,SoSe,1.3727272727272728
2018,Spring,2018-sp,PSYC,100,Intro Psych,,8,21,4,4,6,1,0,1,0,0,0,0,0,1,"Travis, Lisa L",45,SoSe,1.2955555555555556
2018,Spring,2018-sp,PSYC,100,Intro Psych,,5,14,4,2,10,2,2,3,1,0,1,0,1,0,"Travis, Lisa L",45,SoSe,1.7533333333333332
2018,Spring,2018-sp,PSYC,100,Intro Psych,,10,14,5,0,12,1,1,2,0,0,0,0,2,0,"Travis, Lisa L",47,SoSe,1.6063829787234043
2018,Spring,2018-sp,PSYC,100,Intro Psych,,3,20,3,3,11,3,0,1,0,1,0,0,0,0,"Travis, Lisa L",45,SoSe,1.5022222222222221
2018,Spring,2018-sp,PSYC,100,Intro Psych,,7,16,6,5,6,1,2,2,1,0,0,0,1,0,"Travis, Lisa L",47,SoSe,1.5595744680851062
2018,Spring,2018-sp,PSYC,100,Intro Psych,,5,16,2,6,5,1,2,4,0,0,1,2,0,0,"Travis, Lisa L",44,SoSe,1.7295454545454545
2018,Spring,2018-sp,PSYC,100,Intro Psych,,3,9,4,1,4,3,0,1,0,1,1,0,0,0,"Travis, Lisa L",27,SoSe,1.6481481481481481
2018,Spring,2018-sp,PSYC,100,Intro Psych,,3,21,5,1,8,1,2,4,0,0,0,0,1,0,"Travis, Lisa L",46,SoSe,1.5847826086956522
2018,Spring,2018-sp,PSYC,100,Intro Psych,,2,16,5,7,6,2,0,4,0,1,3,0,0,0,"Travis, Lisa L",46,SoSe,1.7543478260869565
2018,Spring,2018-sp,PSYC,100,Intro Psych,,3,11,7,1,10,4,0,5,0,0,3,0,1,0,"Travis, Lisa L",45,SoSe,1.9111111111111112
2018,Spring,2018-sp,PSYC,100,Intro Psych,,4,14,5,3,10,3,3,2,0,0,1,0,2,0,"Travis, Lisa L",47,SoSe,1.7999999999999998
2018,Spring,2018-sp,PSYC,100,Intro Psych,,4,13,5,8,7,2,1,5,0,1,2,0,0,0,"Travis, Lisa L",48,SoSe,1.772916666666667
2018,Spring,2018-sp,PSYC,100,Intro Psych,,7,13,4,2,6,3,1,7,0,1,1,1,1,0,"Travis, Lisa L",47,SoSe,1.8765957446808508
2018,Spring,2018-sp,PSYC,100,Intro Psych,,6,9,4,6,6,1,1,3,1,0,0,0,3,1,"Travis, Lisa L",40,SoSe,1.8674999999999997
2018,Spring,2018-sp,PSYC,100,Intro Psych,,0,51,0,0,29,0,0,37,0,0,4,0,0,1,"Srull, Thomas K",121,SoSe,1.9504132231404958
2018,Spring,2018-sp,RST,100,RST in Modern Society,,22,21,16,18,19,12,22,6,6,2,2,0,6,0,"Shinew, Kimberly J",152,SoSe,1.9907894736842102
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,12,5,4,1,4,1,1,1,0,0,1,0,0,"Teimourigerdeh, Amirhosse",30,SoSe,1.66
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,14,1,4,3,1,1,0,0,1,1,0,1,0,"Asminkin, Ilya",27,SoSe,1.6962962962962964
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,14,3,5,2,4,1,0,0,1,0,0,0,0,"Zayed, Hany K",30,SoSe,1.5333333333333334
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,16,5,3,3,2,0,0,0,1,0,0,0,0,"Teimourigerdeh, Amirhosse",30,SoSe,1.396666666666667
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,17,2,4,0,1,2,1,1,0,1,0,0,1,"Asminkin, Ilya",29,SoSe,1.5310344827586206
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,13,2,5,3,1,3,0,1,0,0,0,2,0,"Fieseler, Carlie M",30,SoSe,1.7933333333333332
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,17,3,6,0,1,0,3,0,0,0,0,0,0,"Zayed, Hany K",30,SoSe,1.4133333333333333
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,12,4,3,4,0,1,1,0,0,0,0,1,0,"Moon, Chase E",26,SoSe,1.5769230769230769
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,18,4,2,1,1,1,1,0,0,0,0,2,0,"Zayed, Hany K",30,SoSe,1.5533333333333335
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,8,7,3,3,3,2,1,0,0,0,0,0,0,"Moon, Chase E",27,SoSe,1.6111111111111112
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,12,5,1,4,1,1,1,3,1,0,0,0,0,"Moon, Chase E",29,SoSe,1.717241379310345
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,8,3,4,2,1,1,2,0,0,0,0,0,0,"Teimourigerdeh, Amirhosse",21,SoSe,1.6047619047619048
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,14,5,4,1,1,3,1,0,0,0,0,0,0,"Asminkin, Ilya",29,SoSe,1.4724137931034484
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,17,2,3,1,1,2,0,0,0,0,0,0,0,"Fieseler, Carlie M",26,SoSe,1.3230769230769233
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,10,36,10,6,15,6,2,1,4,1,4,0,1,0,"VanHeuvelen, Jane",96,SoSe,1.6593749999999998
2018,Spring,2018-sp,SOC,100,Introduction to Sociology,,0,55,9,1,0,1,0,0,0,0,0,0,1,0,"Steward, Daniel J",67,SoSe,1.1298507462686567
2018,Summer,2018-su,ACE,240,Personal Financial Planning,ONL,7,8,14,11,9,3,2,1,2,0,2,1,1,1,"Stoddard, Paul B",61,SoSe,1.7885245901639346
2018,Summer,2018-su,ART,100,Understanding Visual Culture,ONL,1,14,7,4,1,2,0,1,0,0,0,0,3,0,"Burns, Jennifer",33,SoSe,1.681818181818182
2018,Summer,2018-su,ASTR,100,Introduction to Astronomy,ONL,4,12,1,7,2,2,1,1,0,1,0,0,1,1,"Dunne, Bryan C",32,SoSe,1.6312500000000003
2018,Summer,2018-su,ATMS,120,Severe and Hazardous Weather,ONL,9,99,16,6,48,10,9,7,1,0,0,1,11,0,"Snodgrass, Eric R",217,SoSe,1.6861751152073734
2018,Summer,2018-su,BADM,300,The Legal Environment of Bus,ONL,4,8,3,1,12,2,6,2,1,0,0,0,2,2,"Marrs, Gregory A",41,SoSe,1.9926829268292683
2018,Summer,2018-su,BADM,300,The Legal Environment of Bus,ONL,24,37,15,13,10,3,2,4,1,1,1,0,1,0,"Fricke, Michael R",112,SoSe,1.4544642857142858
2018,Summer,2018-su,BADM,310,Mgmt and Organizational Beh,ONL,0,36,39,47,33,4,5,7,1,0,2,0,0,0,"Gill, Shahbaz",174,SoSe,1.6528735632183906
2018,Summer,2018-su,BADM,350,IT for Networked Organizations,ONL,0,16,4,4,3,4,0,1,1,0,0,0,0,1,"Sachdev, Vishal",33,SoSe,1.5
2018,Summer,2018-su,BADM,380,International Business,ONL,6,15,2,1,1,2,0,0,0,0,0,0,0,0,"Bucheli, Marcelo",27,SoSe,1.1814814814814814
2018,Summer,2018-su,CHLH,100,Contemporary Health,ONL,0,6,8,9,7,1,5,1,0,0,1,0,1,0,"Trask, Jeffrey T",39,SoSe,1.8846153846153846
2018,Summer,2018-su,DANC,100,Intro to Contemporary Dance,ONL,8,34,8,5,9,1,1,1,0,0,0,1,3,1,"Emadian, Elliot R",71,SoSe,1.495774647887324
2018,Summer,2018-su,ECON,102,Microeconomic Principles,ONL,31,55,15,6,7,0,6,3,2,0,0,0,5,1,"Vazquez, Jose J",130,SoSe,1.4346153846153844
2018,Summer,2018-su,ECON,103,Macroeconomic Principles,ONL,3,19,8,11,16,5,5,7,7,0,1,2,3,0,"McDermott, Eric M",87,SoSe,2.0666666666666664
2018,Summer,2018-su,ECON,203,Economic Statistics II,ONL,25,22,12,11,13,9,8,13,4,5,2,5,13,2,"Petry, Joseph A",142,SoSe,2.216901408450704
2018,Summer,2018-su,ECON,302,Inter Microeconomic Theory,ONL,26,26,17,22,22,13,12,12,6,13,3,3,10,3,"Buckley, Bryan D",185,SoSe,2.143783783783784
2018,Summer,2018-su,ECON,303,Inter Macroeconomic Theory,ONL,21,12,8,4,3,1,2,3,1,1,0,0,3,4,"Petry, Joseph A",59,SoSe,1.6084745762711863
2018,Summer,2018-su,FIN,221,Corporate Finance,ONL,0,38,8,12,29,2,13,11,3,0,5,0,1,0,"Dyer, Michael A",122,SoSe,1.9213114754098362
2018,Summer,2018-su,GEOL,117,The Oceans,ONL,3,8,5,1,5,1,1,3,2,0,0,0,0,0,"Pettijohn, Justin C",29,SoSe,1.717241379310345
2018,Summer,2018-su,MACS,356,Sex & Gender in Popular Media,ONL,0,9,4,1,2,2,0,1,0,0,1,0,1,0,"Robinson, Jessica L",21,SoSe,1.7380952380952381
2018,Summer,2018-su,MUS,130,Introd to the Art of Music,ONL,22,8,0,1,2,1,0,0,0,0,0,1,0,0,"Magee, Gayle S",35,SoSe,1.2085714285714284
2018,Summer,2018-su,MUS,130,Introd to the Art of Music,ONL,37,15,1,3,1,2,0,1,1,1,1,0,1,0,"Magee, Gayle S",64,SoSe,1.3125
2018,Summer,2018-su,PHIL,102,Logic and Reasoning,ONL,2,3,6,4,1,0,1,4,0,2,0,2,1,0,"Gilbert, David R",26,SoSe,2.2038461538461536
2018,Summer,2018-su,PSYC,100,Intro Psych,ONL,2,7,11,2,8,1,0,2,0,1,3,0,0,0,"Shenouda, Christine K",37,SoSe,1.8027027027027027
2018,Summer,2018-su,PSYC,100,Intro Psych,ONL,3,10,5,6,6,7,5,3,0,1,1,1,4,0,"Shenouda, Christine K",52,SoSe,2.1596153846153845
2018,Summer,2018-su,RST,100,RST in Modern Society,ONL,7,11,5,2,2,1,0,1,2,0,1,0,0,0,"Santos, Carla A",32,SoSe,1.49375
2018,Summer,2018-su,SOC,100,Introduction to Sociology,ONL,14,40,4,6,4,2,2,4,0,0,0,0,1,0,"VanHeuvelen, Jane",77,SoSe,1.3558441558441559
2018,Winter,2018-wi,ACE,240,Personal Financial Planning,,11,15,11,21,8,2,2,0,1,0,1,0,1,0,"Stoddard, Paul B",73,WiSe,1.5657534246575342
2018,Winter,2018-wi,ART,100,Understanding Visual Culture,,2,17,3,3,2,1,0,1,0,0,0,0,1,0,"Burns, Jennifer",30,WiSe,1.41
2018,Winter,2018-wi,ASTR,100,Introduction to Astronomy,,4,8,2,0,5,3,0,1,0,0,1,0,1,0,"Dunne, Bryan C",25,WiSe,1.74
2018,Winter,2018-wi,ATMS,120,Severe and Hazardous Weather,,44,49,21,22,13,6,5,5,4,1,2,0,4,1,"Snodgrass, Eric R",176,WiSe,1.5392045454545453
2018,Winter,2018-wi,BADM,300,The Legal Environment of Bus,,10,32,12,12,11,5,4,4,0,0,0,0,0,0,"Fricke, Michael R",90,WiSe,1.4922222222222223
2018,Winter,2018-wi,BADM,310,Mgmt and Organizational Beh,,0,90,6,1,2,2,0,1,0,0,0,0,0,0,"Shabbir, Muhammad S",102,WiSe,1.0892156862745097
2018,Winter,2018-wi,BADM,350,IT for Networked Organizations,,1,10,6,3,3,1,1,0,0,0,0,0,0,0,"Sachdev, Vishal",25,WiSe,1.396
2018,Winter,2018-wi,BADM,380,International Business,,2,22,3,3,1,0,0,0,0,0,0,0,0,0,"Bucheli, Marcelo",31,WiSe,1.1290322580645162
2018,Winter,2018-wi,CHLH,100,Contemporary Health,,2,28,4,3,1,3,2,0,0,0,0,1,0,0,"Trask, Jeffrey T",44,WiSe,1.3386363636363636
2018,Winter,2018-wi,DANC,100,Intro to Contemporary Dance,,47,27,2,4,0,3,0,1,0,0,0,0,3,0,"Ferrell, Rebecca",87,WiSe,1.2448275862068965
2018,Winter,2018-wi,ECON,102,Microeconomic Principles,,59,14,12,3,5,5,1,0,0,1,1,0,3,2,"Vazquez, Jose J",104,WiSe,1.3519230769230768
2018,Winter,2018-wi,ECON,103,Macroeconomic Principles,,0,17,4,7,16,3,5,6,3,0,1,0,4,2,"McDermott, Eric M",66,WiSe,2.096969696969697
2018,Winter,2018-wi,ECON,203,Economic Statistics II,,10,6,3,2,9,5,1,0,2,0,2,1,1,4,"Petry, Joseph A",42,WiSe,1.8904761904761902
2018,Winter,2018-wi,ECON,302,Inter Microeconomic Theory,,3,10,3,7,6,7,3,8,3,2,0,2,1,1,"Buckley, Bryan D",55,WiSe,2.18
2018,Winter,2018-wi,ECON,303,Inter Macroeconomic Theory,,7,5,2,3,1,3,1,0,0,0,0,1,1,0,"Petry, Joseph A",24,WiSe,1.6916666666666664
2018,Winter,2018-wi,FIN,221,Corporate Finance,,2,17,3,4,7,3,1,1,1,1,1,0,1,1,"Dyer, Michael A",42,WiSe,1.7214285714285718
2018,Winter,2018-wi,GEOL,117,The Oceans,,2,7,6,4,5,2,1,1,0,0,0,0,2,0,"Pettijohn, Justin C",30,WiSe,1.7966666666666669
2018,Winter,2018-wi,MACS,356,Sex & Gender in Popular Media,,0,0,0,2,2,6,2,3,0,0,2,0,6,3,"Grosse, Meghan L",23,WiSe,3.1999999999999997
2018,Winter,2018-wi,MUS,130,Introd to the Art of Music,,10,54,0,1,0,0,0,0,0,0,0,0,1,0,"Magee, Gayle S",66,WiSe,1.0712121212121213
2018,Winter,2018-wi,PHIL,102,Logic and Reasoning,,3,9,6,8,6,3,3,2,1,0,1,1,0,0,"Gilbert, David R",43,WiSe,1.813953488372093
2018,Winter,2018-wi,PSYC,100,Intro Psych,,0,5,7,2,7,0,3,4,0,3,3,0,5,0,"Shenouda, Christine K",39,WiSe,2.5564102564102567
2018,Winter,2018-wi,RST,100,RST in Modern Society,,3,13,3,3,0,0,0,0,0,0,0,0,0,0,"Shinew, Kimberly J",22,WiSe,1.1363636363636365
2018,Winter,2018-wi,SOC,100,Introduction to Sociology,,0,53,19,15,6,1,2,15,1,0,0,0,2,2,"Steward, Daniel J",114,WiSe,1.5894736842105264
2017,Fall,2017-fa,ACE,240,Personal Financial Planning,,12,48,38,24,24,2,4,6,2,2,0,1,3,0,"Stoddard, Paul B",166,WiSe,1.5957831325301204
2017,Fall,2017-fa,ACE,240,Personal Financial Planning,,10,20,0,5,8,2,0,4,0,0,0,0,0,0,"Lemoine, Craig",49,WiSe,1.4510204081632652
2017,Fall,2017-fa,ASTR,100,Introduction to Astronomy,,31,35,27,17,14,8,14,4,2,3,2,2,5,0,"Winans, Amanda",164,WiSe,1.7408536585365855
2017,Fall,2017-fa,ASTR,100,Introduction to Astronomy,,2,16,7,8,10,5,3,9,6,0,6,0,3,0,"Vieira, Joaquin D",75,WiSe,2.214666666666667
2017,Fall,2017-fa,ASTR,100,Introduction to Astronomy,,48,38,16,21,21,12,8,10,7,2,4,1,12,0,"Winans, Amanda",200,WiSe,1.8725
2017,Fall,2017-fa,ATMS,120,Severe and Hazardous Weather,,154,164,81,55,45,27,6,13,5,3,4,0,3,1,"Snodgrass, Eric R",560,WiSe,1.3976785714285715
2017,Fall,2017-fa,BADM,300,The Legal Environment of Bus,,17,75,18,27,36,11,4,9,7,0,0,0,0,0,"Wright, Margaret",204,WiSe,1.5661764705882355
2017,Fall,2017-fa,BADM,300,The Legal Environment of Bus,,7,24,2,8,7,2,1,0,1,0,0,0,0,1,"Wright, Margaret",52,WiSe,1.3807692307692307
2017,Fall,2017-fa,BADM,300,The Legal Environment of Bus,,11,53,14,18,30,9,5,11,4,0,2,0,0,0,"Wright, Margaret",157,WiSe,1.6636942675159234
2017,Fall,2017-fa,BADM,310,Mgmt and Organizational Beh,,198,183,67,50,37,10,7,5,2,1,2,3,1,2,"Shabbir, Muhammad S",566,WiSe,1.2724381625441696
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,,0,7,20,15,7,3,1,0,0,0,1,0,1,0,"Sachdev, Vishal",55,WiSe,1.6563636363636365
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,,0,16,16,9,7,1,1,1,0,0,0,0,0,1,"Sachdev, Vishal",51,WiSe,1.4529411764705882
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,,2,54,3,1,2,0,1,2,0,0,1,0,0,0,"Nelson, Matthew L",66,WiSe,1.1863636363636363
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,,0,61,2,0,2,1,0,0,0,0,0,0,0,0,"Nelson, Matthew L",66,WiSe,1.0590909090909089
2017,Fall,2017-fa,BADM,375,Business Process Management,,1,11,17,6,5,6,1,4,0,1,1,0,0,0,"Xu, Yuqian",53,WiSe,1.7075471698113207
2017,Fall,2017-fa,BADM,375,Business Process Management,,0,22,13,10,7,1,0,1,0,0,1,0,0,0,"Xu, Yuqian",55,WiSe,1.44
2017,Fall,2017-fa,BADM,375,Business Process Management,,0,16,10,9,6,3,3,4,0,1,0,0,0,1,"Xu, Yuqian",52,WiSe,1.6730769230769231
2017,Fall,2017-fa,BADM,380,International Business,,0,30,10,4,2,1,0,0,0,0,0,0,0,0,"Martinez, Candace A",47,WiSe,1.1936170212765955
2017,Fall,2017-fa,BADM,380,International Business,,16,11,5,2,1,0,1,0,0,0,0,0,0,0,"Jones, Danielle R",36,WiSe,1.1555555555555557
2017,Fall,2017-fa,BADM,380,International Business,,0,29,13,9,1,1,0,0,0,0,0,0,0,0,"Martinez, Candace A",53,WiSe,1.2358490566037736
2017,Fall,2017-fa,BADM,380,International Business,,9,13,10,4,2,0,0,0,0,0,0,0,0,0,"Zhang, Nan",38,WiSe,1.2052631578947368
2017,Fall,2017-fa,CHLH,100,Contemporary Health,,36,50,34,19,20,9,5,7,4,2,0,2,1,1,"Kaplan, Justine",189,WiSe,1.5444444444444443
2017,Fall,2017-fa,CHLH,100,Contemporary Health,,152,264,98,48,50,18,16,12,8,6,4,4,10,1,"Trask, Jeffrey T",690,WiSe,1.416521739130435
2017,Fall,2017-fa,DANC,100,Intro to Contemporary Dance,,13,1,3,2,0,1,0,0,0,0,0,0,1,0,"Ferrell, Rebecca",21,WiSe,1.3619047619047617
2017,Fall,2017-fa,DANC,100,Intro to Contemporary Dance,,7,18,1,0,3,0,0,0,0,0,0,0,0,0,"Wilks, Leah",29,WiSe,1.1137931034482758
2017,Fall,2017-fa,DANC,100,Intro to Contemporary Dance,,1,15,7,3,0,1,0,0,0,0,0,0,0,1,"Monson, Jennifer",27,WiSe,1.2037037037037037
2017,Fall,2017-fa,DANC,100,Intro to Contemporary Dance,,10,6,2,1,1,0,0,0,1,0,0,0,0,0,"Frost, Elise M",21,WiSe,1.2190476190476192
2017,Fall,2017-fa,DANC,100,Intro to Contemporary Dance,,30,44,8,2,3,0,0,2,0,0,0,0,1,0,"Beck, Kenneth D",90,WiSe,1.1644444444444446
2017,Fall,2017-fa,DANC,100,Intro to Contemporary Dance,,13,62,9,8,1,3,2,0,1,1,0,1,0,0,"Beck, Kenneth D",101,WiSe,1.2465346534653465
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,7,15,5,1,3,0,0,1,1,0,1,0,1,2,"DiIanni, Isaac",35,WiSe,1.4714285714285715
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,5,7,6,4,7,2,2,3,0,1,0,1,1,1,"DiIanni, Isaac",39,WiSe,1.8615384615384618
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,6,5,4,3,9,1,6,0,0,0,3,0,0,0,"DiIanni, Isaac",37,WiSe,1.8864864864864863
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,7,6,7,4,3,3,0,2,1,1,1,0,1,1,"DiIanni, Isaac",36,WiSe,1.7722222222222224
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,5,7,5,6,5,1,3,1,1,4,1,0,0,0,"DiIanni, Isaac",39,WiSe,1.9025641025641027
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,7,12,2,4,3,4,0,4,0,0,2,0,0,0,"DiIanni, Isaac",38,WiSe,1.673684210526316
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,6,6,8,1,5,1,2,6,1,0,1,0,2,1,"DiIanni, Isaac",39,WiSe,1.9769230769230768
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,10,8,4,6,3,3,0,2,0,0,1,0,0,0,"DiIanni, Isaac",37,WiSe,1.5216216216216216
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,5,9,6,7,4,0,3,1,0,0,0,1,0,0,"DiIanni, Isaac",36,WiSe,1.5861111111111112
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,11,4,3,4,5,4,0,2,3,0,0,0,2,0,"DiIanni, Isaac",38,WiSe,1.8631578947368423
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,6,10,5,4,5,1,3,1,1,1,0,0,0,1,"DiIanni, Isaac",37,WiSe,1.6135135135135135
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,5,11,5,5,4,3,1,2,0,1,0,0,1,0,"DiIanni, Isaac",38,WiSe,1.6657894736842107
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,10,8,5,2,5,0,0,3,0,1,2,0,0,0,"DiIanni, Isaac",36,WiSe,1.6277777777777778
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,9,6,6,2,5,4,3,2,0,1,0,0,0,1,"DiIanni, Isaac",38,WiSe,1.6631578947368424
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,9,7,6,5,2,2,1,1,0,0,1,1,0,0,"DiIanni, Isaac",35,WiSe,1.5685714285714285
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,261,239,39,43,38,9,13,10,3,7,2,1,12,2,"Vazquez, Jose J",677,WiSe,1.320088626292467
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,261,238,57,43,52,17,14,13,4,1,8,0,10,0,"Vazquez, Jose J",718,WiSe,1.3440111420612815
2017,Fall,2017-fa,ECON,102,Microeconomic Principles,,0,3,0,1,10,1,4,2,1,1,3,0,1,0,"Jogani, Chitra",27,WiSe,2.511111111111111
